Customer Age,Customer Gender,Product Purchased,Ticket Type,Ticket Status,Ticket Priority,Ticket Channel,Customer Satisfaction Rating,Purchase Year,Purchase Month,Response Delay Hrs,Resolution Hrs
49,1,9,2,0,0,2,1.0,2020,11,11.453888888888889,1.0
26,0,29,3,0,2,3,4.0,2021,3,14.805277777777778,-11.55
56,0,34,4,0,1,1,3.0,2021,6,22.705555555555556,1.7333333333333334
67,2,36,2,0,1,1,5.0,2021,11,20.45611111111111,-15.533333333333333
61,1,25,0,0,2,1,4.0,2021,3,6.790555555555556,-5.15
51,0,10,0,0,2,0,4.0,2020,1,16.54138888888889,4.6
52,0,28,2,0,2,2,3.0,2021,4,9.158333333333333,4.016666666666667
58,0,30,3,0,1,3,1.0,2021,11,9.325277777777778,9.083333333333334
69,2,5,2,0,0,0,2.0,2021,9,11.892222222222221,3.316666666666667
31,1,6,4,0,2,2,5.0,2021,11,15.827777777777778,-13.716666666666667
51,1,16,1,0,2,1,2.0,2020,2,1.9783333333333333,14.133333333333333
29,0,38,3,0,0,2,5.0,2021,7,19.845555555555556,-1.5
43,0,15,2,0,0,1,1.0,2020,10,16.89666666666667,-9.166666666666666
67,1,32,0,0,2,0,3.0,2020,2,17.830555555555556,-3.75
41,1,26,1,0,1,3,1.0,2021,4,4.664166666666667,0.2833333333333333
63,1,0,1,0,3,0,4.0,2020,6,10.766666666666667,9.0
18,1,19,3,0,0,1,4.0,2020,3,6.416666666666667,6.6
63,0,13,0,0,2,1,5.0,2020,3,6.800833333333333,3.5
26,0,24,4,0,0,3,3.0,2021,6,9.651388888888889,7.733333333333333
63,1,12,3,0,0,1,4.0,2020,4,21.968611111111112,0.3333333333333333
61,0,37,2,0,1,3,4.0,2021,11,5.485833333333333,-2.7333333333333334
66,0,31,3,0,2,3,1.0,2021,12,14.321944444444444,-11.9
19,2,9,4,0,2,1,3.0,2021,3,13.923055555555555,-11.183333333333334
48,0,8,1,0,2,2,5.0,2020,12,14.275,-12.15
28,2,15,0,0,2,0,1.0,2020,3,6.991944444444444,3.05
47,2,14,2,0,1,3,4.0,2020,10,8.744444444444444,16.733333333333334
57,1,17,3,0,2,1,4.0,2020,5,9.495833333333334,9.933333333333334
61,2,8,2,0,3,3,5.0,2020,10,14.713611111111112,-4.7
52,1,40,1,0,2,1,5.0,2020,6,5.016111111111111,5.133333333333334
41,2,38,1,0,2,3,1.0,2021,8,18.75,3.8
62,1,36,4,0,1,2,3.0,2021,5,10.650277777777777,6.483333333333333
51,2,13,0,0,0,2,3.0,2021,4,16.101111111111113,4.633333333333334
47,1,12,2,0,3,3,3.0,2021,4,3.8183333333333334,1.3
60,2,5,2,0,3,2,5.0,2021,4,20.569166666666668,-0.25
29,2,2,0,0,3,0,5.0,2021,2,21.503611111111113,2.1166666666666667
59,0,29,1,0,2,1,4.0,2021,5,23.5375,-20.65
23,0,41,3,0,0,2,4.0,2020,4,22.023055555555555,-9.0
62,2,25,3,0,0,3,4.0,2021,2,6.956666666666667,5.516666666666667
34,1,12,4,0,2,2,5.0,2021,8,15.607222222222223,-7.266666666666667
49,0,12,1,0,1,2,5.0,2020,5,9.957777777777778,8.75
49,1,28,4,0,2,3,5.0,2020,10,5.2411111111111115,7.65
56,0,35,3,0,0,1,5.0,2021,8,18.091666666666665,2.7
42,1,8,0,0,1,1,5.0,2021,10,23.860833333333332,-21.133333333333333
19,0,3,0,0,2,0,3.0,2021,11,21.394444444444446,-0.9166666666666666
26,0,27,1,0,3,3,5.0,2020,12,17.395,-12.6
65,1,27,3,0,1,0,1.0,2021,8,19.496666666666666,-7.05
51,0,14,3,0,2,3,4.0,2021,3,3.3980555555555556,11.166666666666666
18,2,34,2,0,3,3,1.0,2020,11,23.316111111111113,-13.533333333333333
39,2,3,2,0,2,0,3.0,2021,5,11.683333333333334,8.433333333333334
66,2,12,2,0,3,0,3.0,2021,6,12.916944444444445,-7.783333333333333
49,0,19,3,0,2,0,5.0,2020,7,15.751388888888888,2.5166666666666666
34,0,36,4,0,1,2,2.0,2020,8,8.985277777777778,-4.683333333333334
29,0,36,3,0,1,0,3.0,2020,1,12.068888888888889,-2.0
19,0,7,2,0,3,3,4.0,2021,1,12.354722222222222,-8.45
40,1,13,2,0,3,2,4.0,2020,3,20.606944444444444,-12.1
68,2,10,3,0,2,1,5.0,2021,4,8.190833333333334,-5.783333333333333
24,2,32,2,0,2,0,3.0,2021,4,8.777222222222223,11.733333333333333
22,2,12,1,0,2,3,5.0,2020,11,23.89666666666667,-20.85
57,1,19,0,0,1,1,2.0,2021,4,11.364722222222222,6.016666666666667
48,2,41,2,0,3,0,3.0,2020,10,2.4991666666666665,6.233333333333333
37,2,15,0,0,0,3,5.0,2021,12,4.7525,8.583333333333334
66,2,39,3,0,2,0,1.0,2020,5,7.619722222222222,0.8166666666666667
27,1,37,0,0,1,0,5.0,2021,12,3.2202777777777776,22.383333333333333
48,1,14,0,0,0,2,4.0,2021,1,14.755277777777778,3.2666666666666666
59,1,2,2,0,3,0,2.0,2021,7,7.990277777777778,8.35
70,0,33,1,0,0,2,4.0,2020,8,20.6575,-9.65
66,0,30,1,0,3,1,5.0,2021,5,22.690833333333334,-4.55
52,1,28,2,0,1,2,3.0,2021,10,15.8775,-0.38333333333333336
28,2,11,0,0,1,2,1.0,2021,5,3.4291666666666667,2.216666666666667
49,0,9,4,0,0,2,1.0,2020,6,9.49638888888889,-1.25
35,0,16,1,0,0,0,3.0,2021,10,12.813888888888888,4.8
56,2,18,1,0,2,3,3.0,2020,6,14.947777777777778,8.516666666666667
37,2,4,1,0,3,2,5.0,2021,1,13.53138888888889,-1.6666666666666667
54,1,27,0,0,0,3,3.0,2021,2,13.583055555555555,11.65
29,0,16,1,0,1,0,3.0,2021,5,10.783611111111112,-5.666666666666667
49,0,20,4,0,1,0,1.0,2020,9,18.567777777777778,6.733333333333333
54,2,40,3,0,2,0,3.0,2021,1,25.485,-22.783333333333335
32,1,29,1,0,1,0,5.0,2021,12,4.385555555555555,8.85
24,2,6,0,0,3,0,1.0,2021,4,13.12,-1.2833333333333334
18,1,41,2,0,2,1,3.0,2021,12,17.387777777777778,-11.65
36,1,0,4,0,0,1,1.0,2021,8,21.80472222222222,-8.216666666666667
67,2,18,0,0,1,1,5.0,2021,2,3.5055555555555555,3.1
21,0,19,3,0,0,3,5.0,2020,4,12.473333333333333,-0.48333333333333334
34,2,32,4,0,1,1,2.0,2021,3,12.658055555555556,12.883333333333333
26,2,14,4,0,0,1,1.0,2020,1,7.2925,-2.2
33,2,37,3,0,2,2,4.0,2021,12,22.0775,3.433333333333333
56,2,41,3,0,1,1,5.0,2020,9,22.295555555555556,1.9166666666666667
41,1,7,4,0,0,1,3.0,2020,2,23.013055555555557,0.9166666666666666
67,0,1,0,0,3,1,2.0,2020,1,20.447222222222223,-15.65
66,0,37,2,0,1,2,2.0,2020,8,13.166666666666666,4.983333333333333
30,1,39,4,0,2,1,1.0,2020,6,22.2175,-12.15
37,2,13,3,0,1,2,2.0,2020,4,8.334444444444445,-0.16666666666666666
24,1,15,2,0,0,2,1.0,2020,8,3.3022222222222224,19.833333333333332
19,0,21,2,0,2,2,4.0,2021,4,25.07,-0.7333333333333333
61,1,12,3,0,3,0,4.0,2020,9,11.074166666666667,-1.5166666666666666
51,2,10,4,0,2,2,3.0,2021,10,4.474722222222222,16.266666666666666
51,1,0,0,0,1,1,3.0,2020,7,17.00861111111111,-2.9
51,0,11,2,0,2,3,4.0,2021,12,10.026111111111112,-2.4833333333333334
49,1,0,3,0,1,2,1.0,2021,1,8.043055555555556,-2.283333333333333
49,1,0,4,0,0,2,1.0,2021,9,7.743888888888889,-2.8666666666666667
24,1,25,1,0,3,1,5.0,2021,4,16.460833333333333,-2.8333333333333335
61,2,28,4,0,1,2,5.0,2020,9,4.262222222222222,9.566666666666666
48,1,19,4,0,0,0,1.0,2021,7,6.612777777777778,0.95
28,0,28,3,0,1,0,3.0,2020,8,17.047777777777778,-4.2
38,1,24,3,0,2,0,4.0,2021,6,23.70388888888889,-0.65
44,2,19,1,0,3,1,4.0,2020,6,4.205,11.466666666666667
24,1,0,3,0,1,2,1.0,2020,2,24.192777777777778,-14.916666666666666
24,0,12,1,0,1,1,2.0,2020,4,3.3433333333333333,15.966666666666667
25,0,19,3,0,1,3,5.0,2020,12,12.043888888888889,1.4333333333333333
70,0,27,1,0,2,3,1.0,2020,3,11.361666666666666,11.35
52,2,15,4,0,3,2,4.0,2020,12,22.64611111111111,-3.25
20,2,36,1,0,2,2,2.0,2021,11,18.248055555555556,-3.183333333333333
40,2,12,2,0,1,1,5.0,2021,8,1.7652777777777777,23.466666666666665
67,1,6,1,0,2,1,3.0,2021,5,22.36611111111111,3.05
59,2,7,1,0,0,2,3.0,2021,4,3.0516666666666667,21.533333333333335
61,0,16,2,0,2,2,4.0,2020,9,5.885555555555555,7.133333333333334
56,2,20,2,0,2,0,1.0,2021,2,22.038333333333334,-1.1333333333333333
18,1,7,1,0,0,0,1.0,2021,4,21.075,-8.033333333333333
20,2,33,4,0,1,1,5.0,2021,5,22.494722222222222,-14.883333333333333
51,1,14,0,0,3,3,2.0,2021,10,8.313055555555556,15.416666666666666
28,2,40,2,0,0,2,3.0,2021,2,10.413611111111111,-0.7166666666666667
35,1,12,0,0,3,2,4.0,2020,7,13.048333333333334,-8.216666666666667
23,2,36,0,0,1,1,1.0,2021,12,25.565277777777776,-20.8
64,1,9,0,0,3,1,1.0,2020,9,14.065833333333334,-1.9666666666666666
48,2,0,3,0,1,0,3.0,2020,10,11.367777777777778,-5.816666666666666
27,0,35,3,0,3,1,3.0,2021,9,3.285,10.816666666666666
52,0,34,4,0,1,3,2.0,2021,11,8.085277777777778,8.366666666666667
30,0,39,1,0,3,3,1.0,2021,2,15.303888888888888,-11.716666666666667
55,2,40,4,0,3,1,1.0,2020,6,15.2875,-4.816666666666666
27,0,29,3,0,2,0,4.0,2020,6,2.187777777777778,5.766666666666667
62,2,23,3,0,1,1,3.0,2021,4,19.2225,-10.1
66,1,27,2,0,2,3,3.0,2021,9,3.823888888888889,4.65
65,1,35,1,0,3,3,3.0,2021,5,11.80861111111111,3.933333333333333
47,0,19,3,0,0,1,5.0,2020,5,9.4925,14.05
63,0,32,3,0,3,2,2.0,2021,5,23.94527777777778,-6.733333333333333
42,2,29,3,0,1,2,2.0,2020,7,14.062222222222223,-0.03333333333333333
26,2,16,2,0,0,1,2.0,2021,6,20.513333333333332,-18.383333333333333
66,0,13,0,0,0,0,4.0,2021,10,21.2975,-16.083333333333332
23,0,18,2,0,2,3,2.0,2021,12,9.931944444444444,10.583333333333334
50,0,35,0,0,0,0,4.0,2020,11,12.66638888888889,0.7666666666666667
29,1,25,3,0,3,0,1.0,2020,12,16.334722222222222,4.0
38,1,41,2,0,2,3,4.0,2020,2,10.951944444444445,0.75
41,2,9,4,0,0,0,4.0,2020,4,14.953055555555556,3.6666666666666665
53,1,19,4,0,0,3,4.0,2020,10,8.121944444444445,15.05
56,2,33,0,0,3,3,1.0,2020,5,23.855833333333333,-9.633333333333333
36,0,39,3,0,3,0,1.0,2020,6,12.975,3.1666666666666665
24,1,39,0,0,0,1,1.0,2021,7,11.626111111111111,-1.2666666666666666
25,0,8,2,0,2,3,2.0,2021,3,10.745,6.3
53,0,6,1,0,2,1,1.0,2021,2,10.695277777777777,4.083333333333333
67,1,29,0,0,3,1,3.0,2020,12,2.1958333333333333,22.183333333333334
59,2,35,3,0,0,1,2.0,2020,10,16.813055555555554,7.433333333333334
67,1,8,4,0,3,1,5.0,2020,6,9.865277777777777,-6.333333333333333
57,2,5,4,0,0,0,4.0,2020,7,15.833333333333334,0.5
44,0,26,2,0,0,2,3.0,2021,4,10.800833333333333,-8.35
47,2,12,2,0,0,3,2.0,2021,9,17.385,-2.0166666666666666
48,0,2,1,0,3,3,1.0,2021,1,14.486666666666666,-5.4
21,0,2,0,0,1,2,1.0,2021,12,5.570277777777778,2.966666666666667
42,1,29,4,0,2,2,1.0,2020,5,14.75361111111111,-1.25
34,1,18,2,0,0,0,2.0,2021,6,18.80527777777778,-16.8
38,1,19,4,0,1,3,2.0,2021,8,22.97222222222222,-18.216666666666665
42,2,1,0,0,0,1,3.0,2021,6,14.206944444444444,10.383333333333333
28,1,41,4,0,0,1,2.0,2021,11,24.15888888888889,0.05
31,0,17,1,0,3,0,3.0,2021,11,9.409166666666666,6.75
43,0,6,0,0,2,3,5.0,2021,10,17.35972222222222,-14.15
39,1,6,0,0,2,2,4.0,2021,11,15.676666666666666,-5.183333333333334
62,0,14,0,0,3,0,4.0,2021,12,5.228055555555556,11.95
41,0,38,2,0,3,0,3.0,2021,3,20.613611111111112,-5.183333333333334
22,0,29,0,0,3,1,5.0,2020,4,2.930833333333333,-0.6
52,2,21,1,0,3,1,4.0,2021,6,16.583333333333332,-13.7
43,2,3,1,0,1,0,5.0,2021,6,2.533888888888889,3.716666666666667
18,2,18,2,0,0,2,1.0,2021,11,20.00111111111111,-4.566666666666666
68,1,17,3,0,1,1,4.0,2020,8,14.951666666666666,8.616666666666667
44,0,22,1,0,0,1,1.0,2020,8,12.57,6.033333333333333
66,1,20,1,0,3,1,3.0,2021,1,25.33861111111111,-14.05
50,1,12,0,0,3,3,4.0,2021,12,14.79,-11.8
68,1,3,1,0,1,3,4.0,2020,7,7.190277777777778,-0.9833333333333333
32,1,41,1,0,1,1,3.0,2021,9,24.578611111111112,-13.333333333333334
49,1,0,3,0,0,2,1.0,2021,11,3.9125,16.0
63,1,9,0,0,0,3,2.0,2021,8,5.862777777777778,19.783333333333335
32,0,19,1,0,3,2,3.0,2020,11,13.030833333333334,1.5
42,0,2,0,0,2,1,4.0,2021,8,12.331111111111111,-0.08333333333333333
20,2,17,3,0,2,1,3.0,2020,9,20.433611111111112,-10.6
55,2,30,2,0,3,0,2.0,2021,11,21.601944444444445,-14.883333333333333
57,1,8,3,0,2,0,3.0,2020,3,14.48611111111111,-4.916666666666667
44,2,4,0,0,2,0,1.0,2021,8,8.388055555555555,-1.2
19,2,6,0,0,3,2,1.0,2020,7,13.525555555555556,-8.416666666666666
60,2,37,2,0,3,2,4.0,2020,4,14.992777777777778,7.483333333333333
25,0,33,2,0,0,1,3.0,2021,1,8.993055555555555,-3.35
46,0,1,3,0,1,0,4.0,2020,7,14.694722222222222,3.5166666666666666
25,1,3,0,0,1,3,4.0,2021,5,24.28,-6.316666666666666
44,0,15,4,0,1,0,5.0,2020,6,13.265833333333333,-4.933333333333334
18,1,4,0,0,0,1,5.0,2020,4,12.034444444444444,-2.5833333333333335
55,0,19,2,0,3,2,1.0,2021,5,24.98611111111111,-8.6
36,1,36,2,0,0,1,2.0,2021,9,24.30388888888889,-16.55
45,1,15,0,0,1,3,4.0,2020,10,12.705,-8.616666666666667
59,0,7,3,0,3,3,1.0,2020,6,16.60638888888889,3.1333333333333333
53,0,20,4,0,3,1,3.0,2020,5,16.14027777777778,-9.616666666666667
37,2,2,4,0,1,2,1.0,2020,1,16.356944444444444,3.933333333333333
44,0,1,1,0,1,1,3.0,2021,4,21.308333333333334,-6.533333333333333
22,2,1,2,0,3,3,2.0,2020,2,2.0919444444444446,23.116666666666667
23,0,41,1,0,1,1,3.0,2021,1,13.909166666666666,2.0
28,0,35,0,0,2,0,1.0,2021,3,10.476111111111111,3.25
39,2,20,1,0,0,2,1.0,2021,9,11.026666666666667,-6.233333333333333
46,1,38,1,0,1,0,3.0,2021,2,4.144722222222223,14.383333333333333
24,2,14,0,0,1,0,4.0,2020,7,14.761944444444444,-7.866666666666666
51,2,20,1,0,2,2,5.0,2020,7,2.5955555555555554,10.633333333333333
38,1,30,0,0,3,1,5.0,2020,4,12.76388888888889,-3.183333333333333
53,1,37,1,0,3,1,2.0,2020,9,4.880833333333333,20.666666666666668
21,2,38,1,0,2,0,5.0,2020,2,2.6994444444444445,0.5166666666666667
25,0,36,0,0,0,1,4.0,2021,7,3.401666666666667,-0.4
65,2,36,2,0,0,1,2.0,2020,11,21.352222222222224,-7.65
36,0,1,2,0,0,1,2.0,2020,2,5.8025,3.5
21,1,27,4,0,2,3,2.0,2021,1,16.219722222222224,1.6166666666666667
39,2,10,0,0,2,2,2.0,2021,1,24.303333333333335,-14.483333333333333
48,2,5,1,0,2,2,3.0,2021,11,24.238055555555555,-19.95
19,1,15,4,0,0,1,1.0,2020,1,4.8886111111111115,0.05
66,1,13,3,0,0,2,4.0,2021,3,18.488611111111112,1.9833333333333334
58,2,16,2,0,2,2,4.0,2021,9,5.7225,-0.7833333333333333
53,0,17,2,0,3,2,3.0,2020,11,12.323333333333334,12.65
20,0,35,1,0,0,3,5.0,2021,7,2.74,5.766666666666667
33,1,14,4,0,0,0,2.0,2020,12,14.707222222222223,7.583333333333333
50,1,38,1,0,3,2,4.0,2021,11,4.208055555555555,5.033333333333333
51,0,2,1,0,3,2,3.0,2020,11,6.56,-2.1333333333333333
20,0,1,0,0,2,3,4.0,2020,12,16.810555555555556,1.0833333333333333
43,0,2,0,0,2,0,3.0,2020,2,14.994166666666667,1.2166666666666666
69,0,8,3,0,3,0,2.0,2021,6,13.661388888888888,5.0
41,2,34,0,0,1,3,2.0,2021,7,23.44527777777778,-19.7
37,2,16,3,0,2,1,5.0,2020,10,17.78,-15.9
18,1,5,4,0,0,2,3.0,2020,7,17.18027777777778,2.933333333333333
18,0,4,1,0,2,2,2.0,2020,12,10.649444444444445,-8.533333333333333
63,2,38,1,0,3,2,2.0,2020,6,10.999444444444444,13.666666666666666
68,1,17,3,0,1,1,3.0,2021,8,19.3175,5.733333333333333
20,2,5,0,0,3,0,1.0,2020,11,19.518333333333334,-4.45
63,0,36,3,0,2,3,1.0,2021,5,19.936944444444446,-13.016666666666667
51,0,7,4,0,3,2,4.0,2021,1,16.77027777777778,-3.0833333333333335
65,2,39,3,0,3,1,3.0,2020,8,11.588611111111112,11.766666666666667
36,2,0,3,0,3,3,5.0,2020,5,24.239166666666666,-10.3
41,0,32,2,0,3,1,1.0,2020,9,20.64138888888889,-12.3
60,2,28,2,0,2,0,4.0,2021,2,7.074722222222222,17.733333333333334
44,1,37,0,0,2,1,4.0,2021,7,12.008611111111112,-5.666666666666667
26,0,14,1,0,2,1,4.0,2020,1,2.5769444444444445,17.7
44,1,41,3,0,1,0,4.0,2020,1,18.678055555555556,-6.933333333333334
32,1,0,2,0,1,2,3.0,2020,12,11.929722222222223,-10.016666666666667
62,1,1,4,0,2,3,5.0,2021,9,4.265,-1.8
65,2,6,0,0,3,3,5.0,2021,2,10.832222222222223,12.4
69,2,20,0,0,3,1,2.0,2021,12,7.399166666666667,3.533333333333333
45,2,39,4,0,2,2,2.0,2020,10,17.482777777777777,-7.566666666666666
33,2,22,1,0,3,3,3.0,2021,7,14.883611111111112,-0.8166666666666667
52,1,14,3,0,3,3,4.0,2021,5,24.685,-18.7
65,2,5,4,0,0,2,4.0,2020,5,23.301944444444445,-3.4166666666666665
36,1,35,4,0,3,2,4.0,2021,10,25.11916666666667,-14.533333333333333
67,2,19,1,0,2,0,3.0,2021,8,6.753055555555555,15.183333333333334
45,2,22,4,0,1,1,5.0,2020,9,13.836944444444445,8.333333333333334
45,1,9,1,0,1,3,5.0,2021,4,6.8213888888888885,1.9
32,1,16,1,0,1,0,5.0,2021,4,21.271944444444443,-4.633333333333334
62,2,41,0,0,3,2,1.0,2021,7,7.039166666666667,-0.8
53,2,36,3,0,0,1,2.0,2020,7,4.056111111111111,5.95
66,2,31,3,0,3,3,3.0,2021,10,23.97388888888889,-8.966666666666667
63,0,22,0,0,1,2,2.0,2020,8,14.908055555555556,-5.35
27,0,7,4,0,1,2,4.0,2021,7,3.878888888888889,12.2
30,1,13,3,0,2,3,3.0,2020,8,17.712777777777777,3.25
47,1,29,3,0,2,0,2.0,2020,8,14.064444444444444,4.266666666666667
19,1,17,2,0,1,1,3.0,2020,9,22.54861111111111,-6.766666666666667
20,2,22,2,0,0,2,5.0,2020,7,17.0825,-13.683333333333334
52,0,33,2,0,1,3,4.0,2020,3,22.4875,-5.666666666666667
31,2,16,0,0,0,0,1.0,2020,6,8.772777777777778,-0.8666666666666667
66,2,25,1,0,0,2,4.0,2021,10,10.622777777777777,10.566666666666666
37,0,15,1,0,1,0,4.0,2020,3,18.773333333333333,-11.366666666666667
55,2,24,0,0,0,3,3.0,2021,6,6.023888888888889,14.55
36,2,20,4,0,3,0,3.0,2020,12,19.009166666666665,-14.05
33,0,33,2,0,0,2,2.0,2021,8,18.860555555555557,-2.15
33,0,35,2,0,3,1,1.0,2021,4,12.679166666666667,-3.816666666666667
69,2,9,4,0,3,1,3.0,2020,1,3.046388888888889,-0.85
50,2,4,2,0,0,1,3.0,2020,1,3.6469444444444443,6.383333333333334
18,1,39,3,0,3,2,1.0,2021,7,14.764166666666666,-1.2666666666666666
51,1,18,1,0,3,0,5.0,2020,2,21.481666666666666,-15.533333333333333
54,1,20,3,0,1,3,2.0,2020,10,6.282777777777778,16.433333333333334
61,2,40,0,0,3,0,1.0,2020,12,17.118055555555557,-14.2
48,1,37,0,0,3,0,4.0,2020,9,23.009166666666665,-6.916666666666667
62,2,32,2,0,3,3,5.0,2020,6,3.026666666666667,1.4833333333333334
44,0,34,1,0,0,3,5.0,2020,3,16.011944444444445,0.6333333333333333
59,0,34,0,0,2,3,4.0,2020,9,25.463055555555556,-3.6
33,2,32,3,0,1,0,2.0,2021,1,16.31361111111111,-12.033333333333333
48,2,10,3,0,3,2,1.0,2020,5,20.064722222222223,-11.566666666666666
34,2,37,4,0,0,3,5.0,2020,9,22.43166666666667,-8.516666666666667
69,2,4,3,0,2,3,5.0,2020,4,21.231944444444444,-0.23333333333333334
61,0,34,1,0,0,0,2.0,2020,12,25.400833333333335,-5.866666666666666
49,1,13,0,0,3,3,1.0,2020,9,14.936111111111112,-4.266666666666667
48,1,6,2,0,0,3,4.0,2020,1,24.336111111111112,-10.716666666666667
50,0,39,2,0,0,0,5.0,2020,6,5.086944444444445,13.1
53,2,33,1,0,2,3,4.0,2021,9,15.838055555555556,-6.5
63,2,5,1,0,0,3,4.0,2021,3,13.806944444444444,-5.916666666666667
49,0,13,0,0,2,2,4.0,2020,3,6.574166666666667,7.333333333333333
68,1,30,4,0,3,3,4.0,2021,12,3.608611111111111,-1.6333333333333333
57,0,16,3,0,1,1,1.0,2021,5,10.59361111111111,-0.7333333333333333
44,0,8,0,0,0,3,3.0,2020,1,3.4633333333333334,7.75
36,0,3,4,0,0,0,3.0,2020,2,22.697222222222223,-5.8
52,1,12,0,0,3,2,4.0,2020,5,17.61611111111111,-5.15
50,1,16,1,0,0,3,5.0,2020,2,13.650277777777777,-8.15
33,0,39,4,0,2,2,1.0,2021,4,10.869444444444444,5.866666666666666
50,0,18,1,0,3,2,2.0,2021,2,8.355833333333333,12.333333333333334
50,0,27,4,0,2,2,2.0,2021,2,19.7425,1.1
31,1,15,4,0,0,1,3.0,2020,4,25.860277777777778,-18.183333333333334
51,0,15,4,0,2,0,2.0,2020,3,9.846666666666666,3.066666666666667
58,2,22,4,0,0,3,4.0,2020,7,2.0636111111111113,14.633333333333333
18,2,25,1,0,1,0,4.0,2020,4,18.014166666666668,-9.016666666666667
35,0,7,1,0,0,0,3.0,2020,3,2.598611111111111,6.316666666666666
21,0,7,3,0,2,2,3.0,2021,2,11.766111111111112,-5.35
36,2,38,4,0,3,3,2.0,2021,10,14.25,4.716666666666667
44,0,16,0,0,3,2,4.0,2020,1,13.250555555555556,1.8333333333333333
21,2,33,2,0,1,2,5.0,2021,10,17.534166666666668,-9.916666666666666
52,0,20,3,0,1,2,1.0,2020,5,7.235555555555556,-3.316666666666667
42,0,13,3,0,0,3,1.0,2020,9,9.219444444444445,3.0833333333333335
70,1,3,2,0,1,2,4.0,2020,6,5.203888888888889,18.65
39,0,37,0,0,2,3,2.0,2021,5,20.204722222222223,-1.2833333333333334
23,1,32,2,0,3,2,3.0,2020,10,21.038888888888888,-4.066666666666666
53,0,3,1,0,3,3,1.0,2021,5,23.189166666666665,-8.783333333333333
64,1,23,2,0,3,1,1.0,2020,1,7.908611111111111,11.616666666666667
28,1,36,2,0,3,3,3.0,2021,4,21.90861111111111,-2.1333333333333333
53,0,4,3,0,1,1,5.0,2020,7,9.476111111111111,4.616666666666666
32,0,39,3,0,3,3,1.0,2021,9,6.793888888888889,7.1
60,2,33,4,0,1,3,2.0,2021,2,25.761111111111113,-21.083333333333332
38,1,11,4,0,3,3,4.0,2020,6,21.144444444444446,-0.8666666666666667
36,0,5,4,0,2,1,5.0,2021,5,13.911666666666667,-4.95
42,1,3,2,0,3,3,5.0,2020,8,16.195833333333333,3.3
35,1,3,0,0,1,3,1.0,2021,8,18.279444444444444,-1.9
40,1,17,2,0,3,2,1.0,2020,12,2.1805555555555554,19.733333333333334
52,0,28,0,0,3,2,5.0,2020,2,13.649444444444445,-0.7666666666666667
59,1,9,1,0,0,2,1.0,2021,4,10.600833333333334,3.75
20,0,22,4,0,2,0,1.0,2020,5,8.018888888888888,-3.2333333333333334
34,2,6,3,0,0,2,3.0,2021,7,23.538611111111113,-1.7666666666666666
52,1,16,4,0,3,1,1.0,2021,6,11.872222222222222,3.3
38,0,8,1,0,2,1,4.0,2020,3,8.758055555555556,-3.683333333333333
47,2,9,0,0,0,2,3.0,2021,10,19.308611111111112,-9.133333333333333
45,2,27,2,0,0,1,1.0,2021,6,21.359166666666667,-16.75
31,1,6,3,0,3,1,2.0,2020,2,24.359444444444446,-15.85
64,1,26,1,0,3,0,3.0,2020,11,21.39472222222222,-8.583333333333334
31,0,26,3,0,1,3,2.0,2020,1,20.929444444444446,2.4
48,0,9,1,0,0,3,3.0,2021,3,23.446666666666665,2.183333333333333
45,0,35,4,0,2,2,2.0,2021,2,1.968888888888889,13.416666666666666
27,0,28,4,0,1,2,5.0,2021,5,4.602777777777778,7.383333333333334
45,2,37,3,0,2,2,5.0,2020,1,20.803055555555556,-18.033333333333335
43,0,11,2,0,3,2,4.0,2020,11,4.387222222222222,1.7666666666666666
53,2,8,3,0,1,1,2.0,2020,8,19.30611111111111,1.2833333333333334
55,2,18,0,0,1,3,3.0,2020,1,3.9902777777777776,5.133333333333334
20,2,37,3,0,1,2,1.0,2020,10,19.725,5.083333333333333
42,2,20,1,0,2,1,1.0,2020,12,8.643333333333333,-2.183333333333333
39,0,15,4,0,2,2,1.0,2021,1,18.510555555555555,3.033333333333333
19,2,35,3,0,2,3,1.0,2021,8,19.663055555555555,-12.616666666666667
64,1,23,2,0,1,2,5.0,2020,3,15.764722222222222,4.15
67,1,19,3,0,3,1,2.0,2021,10,23.650555555555556,-19.35
30,0,15,2,0,0,1,1.0,2021,6,5.435277777777777,12.483333333333333
70,1,0,1,0,3,0,1.0,2020,8,22.171666666666667,-12.483333333333333
49,0,3,2,0,2,0,3.0,2021,5,12.223055555555556,5.616666666666666
32,2,5,3,0,2,0,2.0,2021,6,10.675,8.3
64,0,2,4,0,1,3,4.0,2020,4,11.661111111111111,12.3
44,2,12,2,0,1,0,4.0,2020,6,15.894722222222223,6.533333333333333
67,0,25,4,0,2,2,5.0,2020,9,24.629444444444445,-8.2
26,0,40,4,0,1,2,2.0,2020,7,24.530555555555555,-15.0
58,2,4,0,0,0,2,3.0,2020,4,8.698055555555555,5.2
32,0,19,1,0,0,0,4.0,2020,2,10.981944444444444,6.316666666666666
21,2,27,2,0,1,3,2.0,2021,4,4.649166666666667,15.433333333333334
63,1,5,3,0,3,2,5.0,2020,2,20.91777777777778,-1.7333333333333334
44,0,25,3,0,2,1,3.0,2021,6,12.485277777777778,-6.8
24,0,7,0,0,1,3,4.0,2021,6,14.936388888888889,3.65
63,2,8,1,0,0,0,2.0,2020,9,14.320277777777777,9.416666666666666
